BARANGAY,YEAR,MONTH,Cases,RAINFALL,TMAX,TMIN,WIND_SPEED,WIND_DIRECTION,RH,TAVG
SAN FRANCISCO I,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN FRANCISCO I,2022,9,0,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN FRANCISCO I,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN FRANCISCO II,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN FRANCISCO II,2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN FRANCISCO II,2013,9,1,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN FRANCISCO II,2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN FRANCISCO II,2015,9,2,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN FRANCISCO II,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN FRANCISCO II,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN FRANCISCO II,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN FRANCISCO II,2019,9,6,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN FRANCISCO II,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN FRANCISCO II,2022,9,1,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN FRANCISCO II,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN ISIDRO LABRADOR I,2010,9,3,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN ISIDRO LABRADOR I,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN ISIDRO LABRADOR I,2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN ISIDRO LABRADOR I,2013,9,8,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN ISIDRO LABRADOR I,2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN ISIDRO LABRADOR I,2015,9,5,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN ISIDRO LABRADOR I,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN ISIDRO LABRADOR I,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN ISIDRO LABRADOR I,2018,9,1,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN ISIDRO LABRADOR I,2019,9,6,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN ISIDRO LABRADOR I,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN ISIDRO LABRADOR I,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN ISIDRO LABRADOR I,2022,9,2,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN ISIDRO LABRADOR I,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN ISIDRO LABRADOR II,2010,9,0,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN ISIDRO LABRADOR II,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN ISIDRO LABRADOR II,2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN ISIDRO LABRADOR II,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN ISIDRO LABRADOR II,2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN ISIDRO LABRADOR II,2015,9,2,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN ISIDRO LABRADOR II,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN ISIDRO LABRADOR II,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN ISIDRO LABRADOR II,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN ISIDRO LABRADOR II,2019,9,3,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN ISIDRO LABRADOR II,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN ISIDRO LABRADOR II,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN ISIDRO LABRADOR II,2022,9,0,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN ISIDRO LABRADOR II,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN JOSE,2010,9,7,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN JOSE,2011,9,3,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN JOSE,2012,9,4,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN JOSE,2013,9,6,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN JOSE,2014,9,4,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN JOSE,2015,9,10,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN JOSE,2016,9,2,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN JOSE,2017,9,2,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN JOSE,2018,9,2,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN JOSE,2019,9,35,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN JOSE,2020,9,1,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN JOSE,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN JOSE,2022,9,3,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN JOSE,2023,9,2,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN JUAN (SAN JUAN I),2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN JUAN (SAN JUAN I),2011,9,1,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN JUAN (SAN JUAN I),2012,9,1,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN JUAN (SAN JUAN I),2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN JUAN (SAN JUAN I),2014,9,1,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN JUAN (SAN JUAN I),2015,9,3,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN JUAN (SAN JUAN I),2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN JUAN (SAN JUAN I),2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN JUAN (SAN JUAN I),2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN JUAN (SAN JUAN I),2019,9,11,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN JUAN (SAN JUAN I),2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN JUAN (SAN JUAN I),2022,9,1,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN JUAN (SAN JUAN I),2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN LORENZO RUIZ I,2010,9,5,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN LORENZO RUIZ I,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN LORENZO RUIZ I,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN LORENZO RUIZ I,2015,9,7,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN LORENZO RUIZ I,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN LORENZO RUIZ I,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN LORENZO RUIZ I,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN LORENZO RUIZ I,2019,9,12,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN LORENZO RUIZ I,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN LORENZO RUIZ I,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN LORENZO RUIZ I,2022,9,2,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN LORENZO RUIZ I,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN LORENZO RUIZ II,2010,9,0,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN LORENZO RUIZ II,2011,9,2,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN LORENZO RUIZ II,2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN LORENZO RUIZ II,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN LORENZO RUIZ II,2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN LORENZO RUIZ II,2015,9,3,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN LORENZO RUIZ II,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN LORENZO RUIZ II,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN LORENZO RUIZ II,2019,9,2,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN LORENZO RUIZ II,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN LORENZO RUIZ II,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN LORENZO RUIZ II,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN LUIS I,2010,9,0,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN LUIS I,2011,9,1,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN LUIS I,2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN LUIS I,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN LUIS I,2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN LUIS I,2015,9,5,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN LUIS I,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN LUIS I,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN LUIS I,2018,9,1,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN LUIS I,2019,9,8,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN LUIS I,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN LUIS I,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN LUIS I,2022,9,1,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN LUIS I,2023,9,1,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN LUIS II,2010,9,0,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN LUIS II,2011,9,3,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN LUIS II,2012,9,1,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN LUIS II,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN LUIS II,2014,9,1,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN LUIS II,2015,9,5,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN LUIS II,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN LUIS II,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN LUIS II,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN LUIS II,2019,9,8,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN LUIS II,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN LUIS II,2021,9,1,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN LUIS II,2022,9,0,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN LUIS II,2023,9,1,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN MANUEL I,2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN MANUEL I,2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN MANUEL I,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN MANUEL I,2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN MANUEL I,2015,9,5,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN MANUEL I,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN MANUEL I,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN MANUEL I,2018,9,1,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN MANUEL I,2019,9,0,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN MANUEL I,2022,9,0,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN MANUEL I,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN MANUEL II,2010,9,2,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN MANUEL II,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN MANUEL II,2012,9,2,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN MANUEL II,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN MANUEL II,2014,9,2,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN MANUEL II,2015,9,4,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN MANUEL II,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN MANUEL II,2017,9,1,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN MANUEL II,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN MANUEL II,2019,9,2,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN MANUEL II,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN MANUEL II,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN MANUEL II,2022,9,0,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN MANUEL II,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN MATEO,2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN MATEO,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN MATEO,2012,9,2,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN MATEO,2013,9,1,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN MATEO,2014,9,2,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN MATEO,2015,9,4,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN MATEO,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN MATEO,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN MATEO,2018,9,1,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN MATEO,2019,9,9,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN MATEO,2020,9,1,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN MATEO,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN MATEO,2022,9,0,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN MATEO,2023,9,1,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN MIGUEL,2010,9,0,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN MIGUEL,2011,9,1,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN MIGUEL,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN MIGUEL,2015,9,7,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN MIGUEL,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN MIGUEL,2017,9,2,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN MIGUEL,2018,9,1,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN MIGUEL,2019,9,9,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN MIGUEL,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN MIGUEL,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN MIGUEL,2022,9,1,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN MIGUEL,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN MIGUEL II,2010,9,4,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN MIGUEL II,2011,9,2,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN MIGUEL II,2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN MIGUEL II,2013,9,1,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN MIGUEL II,2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN MIGUEL II,2015,9,3,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN MIGUEL II,2018,9,1,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN MIGUEL II,2019,9,4,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN MIGUEL II,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN MIGUEL II,2022,9,1,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN NICOLAS I,2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN NICOLAS I,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN NICOLAS I,2012,9,1,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN NICOLAS I,2013,9,1,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN NICOLAS I,2014,9,1,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN NICOLAS I,2015,9,0,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN NICOLAS I,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN NICOLAS I,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN NICOLAS I,2019,9,10,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN NICOLAS I,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN NICOLAS I,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN NICOLAS II,2010,9,0,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN NICOLAS II,2011,9,2,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN NICOLAS II,2012,9,1,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN NICOLAS II,2013,9,1,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN NICOLAS II,2014,9,1,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN NICOLAS II,2015,9,4,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN NICOLAS II,2016,9,1,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN NICOLAS II,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN NICOLAS II,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN NICOLAS II,2019,9,7,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN NICOLAS II,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN NICOLAS II,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN NICOLAS II,2023,9,2,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SAN ROQUE (STA. CRISTINA II),2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN ROQUE (STA. CRISTINA II),2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN ROQUE (STA. CRISTINA II),2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN ROQUE (STA. CRISTINA II),2015,9,4,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN ROQUE (STA. CRISTINA II),2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN ROQUE (STA. CRISTINA II),2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN ROQUE (STA. CRISTINA II),2018,9,1,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN ROQUE (STA. CRISTINA II),2019,9,5,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN ROQUE (STA. CRISTINA II),2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN SIMON (BARANGAY 7),2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SAN SIMON (BARANGAY 7),2011,9,1,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SAN SIMON (BARANGAY 7),2012,9,1,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SAN SIMON (BARANGAY 7),2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SAN SIMON (BARANGAY 7),2014,9,1,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SAN SIMON (BARANGAY 7),2015,9,13,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SAN SIMON (BARANGAY 7),2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SAN SIMON (BARANGAY 7),2017,9,2,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SAN SIMON (BARANGAY 7),2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SAN SIMON (BARANGAY 7),2019,9,22,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SAN SIMON (BARANGAY 7),2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SAN SIMON (BARANGAY 7),2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SAN SIMON (BARANGAY 7),2022,9,0,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SAN SIMON (BARANGAY 7),2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SANTA CRISTINA I,2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SANTA CRISTINA I,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SANTA CRISTINA I,2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SANTA CRISTINA I,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SANTA CRISTINA I,2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SANTA CRISTINA I,2015,9,5,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SANTA CRISTINA I,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SANTA CRISTINA I,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SANTA CRISTINA I,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SANTA CRISTINA I,2019,9,0,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SANTA CRISTINA I,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SANTA CRISTINA I,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SANTA CRISTINA I,2022,9,1,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SANTA CRISTINA II,2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SANTA CRISTINA II,2011,9,1,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SANTA CRISTINA II,2012,9,0,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SANTA CRISTINA II,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SANTA CRISTINA II,2014,9,0,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SANTA CRISTINA II,2015,9,1,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SANTA CRISTINA II,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SANTA CRISTINA II,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SANTA CRISTINA II,2018,9,1,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SANTA CRISTINA II,2019,9,9,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SANTA CRISTINA II,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SANTA CRISTINA II,2022,9,0,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SANTA CRISTINA II,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SANTA CRUZ I,2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SANTA CRUZ I,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SANTA CRUZ I,2012,9,1,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SANTA CRUZ I,2013,9,0,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SANTA CRUZ I,2014,9,1,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SANTA CRUZ I,2015,9,4,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SANTA CRUZ I,2016,9,1,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SANTA CRUZ I,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SANTA CRUZ I,2018,9,0,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SANTA CRUZ I,2019,9,6,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SANTA CRUZ I,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SANTA CRUZ I,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SANTA CRUZ I,2022,9,0,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SANTA CRUZ II,2010,9,1,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SANTA CRUZ II,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SANTA CRUZ II,2012,9,1,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SANTA CRUZ II,2013,9,1,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SANTA CRUZ II,2014,9,1,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SANTA CRUZ II,2015,9,0,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SANTA CRUZ II,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SANTA CRUZ II,2017,9,1,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SANTA CRUZ II,2019,9,7,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SANTA CRUZ II,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SANTA CRUZ II,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SANTA CRUZ II,2022,9,1,400.4,31.3,25.9,3.0,220.0,82.0,28.6
SANTA CRUZ II,2023,9,0,315.3,32.3,26.8,3.0,220.0,81.0,29.55
SANTA FE,2010,9,0,291.8,32.5,26.7,2.0,270.0,81.0,29.6
SANTA FE,2011,9,0,423.1,31.1,25.9,3.0,270.0,85.0,28.5
SANTA FE,2012,9,1,591.5,31.5,25.8,2.0,270.0,86.0,28.65
SANTA FE,2013,9,1,977.2,30.5,25.5,2.0,270.0,88.0,28.0
SANTA FE,2014,9,1,460.3,31.7,26.2,2.0,270.0,84.0,28.95
SANTA FE,2015,9,3,359.2,32.9,26.6,3.0,220.0,82.0,29.75
SANTA FE,2016,9,0,145.3,32.3,26.8,3.0,220.0,82.0,29.55
SANTA FE,2017,9,0,382.7,32.3,27.1,3.0,340.0,82.0,29.7
SANTA FE,2018,9,3,194.7,31.8,26.5,3.0,220.0,82.0,29.15
SANTA FE,2019,9,27,330.1,31.7,25.9,3.0,220.0,81.0,28.8
SANTA FE,2020,9,0,130.9,33.7,26.9,2.0,320.0,77.0,30.3
SANTA FE,2021,9,0,236.0,32.2,26.5,2.0,320.0,79.0,29.35
SANTA FE,2023,9,2,315.3,32.3,26.8,3.0,220.0,81.0,29.55
